dataset,path,signal_hit_count,examples
Prostate158,release/SafeTTA_clean_test_v102/experiments/tta_actions/Q1X_CM4A_source_oof_tent1_outcome_asset_lock_fix4.py,115,"L3: || L4:"""""" || L5:Q1X_CM4A_source_oof_tent1_outcome_asset_lock_fix4.py || L6: || L7:SafeTTA Q1 enhancement — CM4A. ### L10:------- || L11:Use the frozen CM3 patient-separated OOF prostate segmentation models to || L12:construct the SOURCE-only counterfactual outcome asset: || L13: || L14:SOURCE vs A1_TENT_1STEP ### L12:construct the SOURCE-only counterfactual outcome asset: || L13: || L14:SOURCE vs A1_TENT_1STEP || L15: || L16:for every Prostate158 axial slice and every frozen model family. ### L17: || L18:This stage: || L19:- uses SOURCE GT (allowed); || L20:- uses the frozen CM3 OOF mask as the SOURCE baseline; || L21:- requires the CM4A Fix3 exact batch-8 replay audit to have PASSed with ### L18:This stage: || L19:- uses SOURCE GT (allowed); || L20:- uses the frozen CM3 OOF mask as the SOURCE baseline; || L21:- requires the CM4A Fix3 exact batch-8 replay audit to have PASSed with || L22:zero binary mismatches across all 15 family/fold combinations; ### L35:- episodic reset = YES || L36:- normalization-affine parameters only || L37:- source prediction from untouched checkpoint in eval mode || L38: || L39:Architecture-compatible normalization: ### L40:- UNet: BatchNorm2d affine || L41:- DeepLabV3-R50: ordinary BatchNorm2d affine; ASPP pooled singleton-unsafe || L42:BN stays eval with source running statistics; Dropout stays eval || L43:- SegFormer-B0: LayerNorm + compatible BatchNorm2d affine; Dropout stays eval || L44: ### L69: || L70:VERSION = ""2026-09-05-Q1X-CM4A-v1-fix4"" || L71:BUILD = ""Q1X_CM4A_SOURCE_OOF_TENT1_OUTCOME_ASSET_LOCK_FIX4"" || L72: || L73:ROOT = Path(r""F:\MEDSEG_SAFETTA"")"
NeoPolyp,release/SafeTTA_clean_test_v102/experiments/tta_actions/Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2.py,67,"L10:Critical correction relative to R13B Fix1: || L11:- restore trainable adaptation parameters AND all mutable model buffers || L12:before every SOURCE teacher forward; || L13:- restore both again before the adaptation forward; || L14:- restore both after the final same-case post-update prediction. ### L62:) || L63: || L64:R05D3_SCRIPT = CODE/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L65:EXPECTED_R05D3_SHA = ""df22d6f3054257743d1f12d9e757323ea9f4a052b7642eb4ab610da46ff21251"" || L66:R05D3_OUT = OUT/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1"" ### L64:R05D3_SCRIPT = CODE/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L65:EXPECTED_R05D3_SHA = ""df22d6f3054257743d1f12d9e757323ea9f4a052b7642eb4ab610da46ff21251"" || L66:R05D3_OUT = OUT/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1"" || L67: || L68:R12D_LOCK = ( ### L81:STATE_FIELDS = [ || L82:""row_index"",""sample_id"",""image_path"",""image_raw_sha256"", || L83:""model_family"",""model_state_id"",""training_seed"",""checkpoint_sha256"", || L84:""source_foreground_pixels"",""pl_foreground_pixels"", || L85:""source_pl_changed_pixels"",""confident_pixels"",""total_pixels"", ### L82:""row_index"",""sample_id"",""image_path"",""image_raw_sha256"", || L83:""model_family"",""model_state_id"",""training_seed"",""checkpoint_sha256"", || L84:""source_foreground_pixels"",""pl_foreground_pixels"", || L85:""source_pl_changed_pixels"",""confident_pixels"",""total_pixels"", || L86:""confident_fraction"",""pl_loss"",""parameter_max_abs_delta"", ### L83:""model_family"",""model_state_id"",""training_seed"",""checkpoint_sha256"", || L84:""source_foreground_pixels"",""pl_foreground_pixels"", || L85:""source_pl_changed_pixels"",""confident_pixels"",""total_pixels"", || L86:""confident_fraction"",""pl_loss"",""parameter_max_abs_delta"", || L87:""buffer_max_abs_delta_after_adaptation"",""updated"", ### L165:if int(sem.get(""steps"",-1)) != 1: || L166:raise RuntimeError(""R13A steps mismatch"") || L167:if not bool(sem.get(""episodic_source_reset"",False)): || L168:raise RuntimeError(""R13A episodic reset mismatch"") || L169:comps=sem.get(""episodic_reset_components"",[]) ### L202: || L203: || L204:def load_source_pack(r13a, r05, state): || L205:arr=r13a.source_pack(r05,state) || L206:if arr.shape!=(CASES,PACKED_BYTES):"
SUNSEG,release/SafeTTA_clean_test_v102/experiments/tta_actions/Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2.py,101,"L3: || L4:"""""" || L5:Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2.py || L6: || L7:Prospective SUN-SEG confirmatory prediction lock BEFORE any GT reveal. ### L10:- 980 RGB frames || L11:- 49 physical caseNN clusters || L12:- 9 frozen source-only model states || L13:- 8,820 model-frame rows || L14: ### L14: || L15:Actions: || L16:- SOURCE || L17:- A1_TENT_1STEP || L18:- A4_PL_CONF90_1STEP ### L19: || L20:Implementation lineage: || L21:- SOURCE + TENT1 execution reuses the authoritative historical R05D3 functions. || L22:- PL execution reuses the authoritative historical R13B Fix2 functions. || L23:- R05D3/R13B case-count globals are changed ONLY from NeoPolyp 1000 to the ### L23:- R05D3/R13B case-count globals are changed ONLY from NeoPolyp 1000 to the || L24:already frozen SUN cohort size 980. Action/model semantics are unchanged. || L25:- R13B receives the SUN SOURCE packed masks produced by R05D3 and enforces its || L26:own exact SOURCE parity before PL adaptation. || L27: ### L24:already frozen SUN cohort size 980. Action/model semantics are unchanged. || L25:- R13B receives the SUN SOURCE packed masks produced by R05D3 and enforces its || L26:own exact SOURCE parity before PL adaptation. || L27: || L28:Strict pre-GT boundary: ### L96: || L97:R05D3_SCRIPT = ( || L98:CODE / ""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L99:) || L100:R13B_SCRIPT = ( ### L105:) || L106:R03_SCRIPT = ( || L107:CODE / ""Q1_R03_nine_state_heterogeneous_source_utility_asset_v1_fix2.py"" || L108:) || L109:"
Prostate158,release/SafeTTA_clean_test_v102/method_core/mri/Q1X_CM4B_mri_source_prediction_conditioned_safety_grouped_oof_fix1.py,75,"L3: || L4:"""""" || L5:Q1X_CM4B_mri_source_prediction_conditioned_safety_grouped_oof_fix1.py || L6: || L7:SafeTTA Q1 enhancement — CM4B. ### L9:Purpose || L10:------- || L11:Confirm on the new prostate-MRI SOURCE task whether the frozen || L12:prediction-conditioned semantic safety representation can rank TENT1 HARM || L13:before adaptation. ### L13:before adaptation. || L14: || L15:This stage is SOURCE only: || L16:- Prostate158 images + frozen CM3 SOURCE OOF masks; || L17:- CM4A SOURCE TENT1 outcome labels; ### L14: || L15:This stage is SOURCE only: || L16:- Prostate158 images + frozen CM3 SOURCE OOF masks; || L17:- CM4A SOURCE TENT1 outcome labels; || L18:- frozen DINOv2-base image encoder; ### L15:This stage is SOURCE only: || L16:- Prostate158 images + frozen CM3 SOURCE OOF masks; || L17:- CM4A SOURCE TENT1 outcome labels; || L18:- frozen DINOv2-base image encoder; || L19:- patient-grouped 5-fold OOF safety evaluation. ### L22:No target calibration. || L23:No operating-point threshold selection. || L24:No final all-source safety head fitting. || L25: || L26:Primary representation ### L28:Frozen cross-task framework: || L29:DINOv2-base patch tokens (224x224, 16x16 patches) || L30:+ SOURCE-prediction conditioning: || L31:352x352 SOURCE mask -> 16x16 occupancy using exact 22x22 blocks || L32:foreground weighted token mean (768) ### L29:DINOv2-base patch tokens (224x224, 16x16 patches) || L30:+ SOURCE-prediction conditioning: || L31:352x352 SOURCE mask -> 16x16 occupancy using exact 22x22 blocks || L32:foreground weighted token mean (768) || L33:background weighted token mean (768)"
Prostate158,release/SafeTTA_clean_test_v102/method_core/mri/Q1X_CM4C_final_source_safety_estimator_and_threshold_lock_fix2.py,81,"L3: || L4:"""""" || L5:Q1X_CM4C_final_source_safety_estimator_and_threshold_lock_fix1.py || L6: || L7:SafeTTA Q1 enhancement — CM4C. ### L9:Purpose || L10:------- || L11:Freeze the final MRI SOURCE safety estimator and the SOURCE operating point || L12:before any PROMISE12 safety inference/evaluation. || L13: ### L12:before any PROMISE12 safety inference/evaluation. || L13: || L14:Inputs are SOURCE only: || L15:- CM4B prediction-conditioned DINO+M2 feature asset; || L16:- CM4B patient-grouped OOF Final scores; ### L15:- CM4B prediction-conditioned DINO+M2 feature asset; || L16:- CM4B patient-grouped OOF Final scores; || L17:- CM4A SOURCE TENT1 HARM labels. || L18: || L19:This stage: ### L18: || L19:This stage: || L20:1) derives the frozen SOURCE operating point from cross-fitted OOF Final scores; || L21:2) fits the final all-SOURCE prediction-conditioned safety estimator; || L22:3) serializes all source-only preprocessing/classifier components; ### L19:This stage: || L20:1) derives the frozen SOURCE operating point from cross-fitted OOF Final scores; || L21:2) fits the final all-SOURCE prediction-conditioned safety estimator; || L22:3) serializes all source-only preprocessing/classifier components; || L23:4) locks the DINOv2 identity and score semantics for future target scoring. ### L20:1) derives the frozen SOURCE operating point from cross-fitted OOF Final scores; || L21:2) fits the final all-SOURCE prediction-conditioned safety estimator; || L22:3) serializes all source-only preprocessing/classifier components; || L23:4) locks the DINOv2 identity and score semantics for future target scoring. || L24: ### L41: || L42:VERSION = ""2026-09-05-Q1X-CM4C-v1-fix2"" || L43:BUILD = ""Q1X_CM4C_FINAL_SOURCE_SAFETY_ESTIMATOR_AND_THRESHOLD_LOCK_FIX2"" || L44: || L45:ROOT = Path(r""F:\MEDSEG_SAFETTA"")"
Prostate158,release/SafeTTA_clean_test_v102/method_core/mri/Q1X_CM4D_final_all_source_segmentation_models_lock_fix2.py,93,"L3: || L4:"""""" || L5:Q1X_CM4D_final_all_source_segmentation_models_lock_fix1.py || L6: || L7:SafeTTA Q1 enhancement — CM4D. ### L9:Purpose || L10:------- || L11:Train exactly one final all-SOURCE prostate segmentation model per frozen || L12:family before any PROMISE12 image is used. || L13: ### L14:CM2B already froze: || L15:- one final model per family; || L16:- all 139 SOURCE patients; || L17:- final duration derived from SOURCE OOF only; || L18:- PROMISE12 cannot be used for epoch/model selection. ### L15:- one final model per family; || L16:- all 139 SOURCE patients; || L17:- final duration derived from SOURCE OOF only; || L18:- PROMISE12 cannot be used for epoch/model selection. || L19: ### L26:- SegFormer_B0    [39,34,50,28,48] -> 39 epochs || L27: || L28:No early stopping and no SOURCE validation/model selection are performed in || L29:the all-SOURCE refit. A descriptive all-SOURCE training-set sanity Dice is || L30:computed only after the fixed-duration training is finished and cannot change ### L27: || L28:No early stopping and no SOURCE validation/model selection are performed in || L29:the all-SOURCE refit. A descriptive all-SOURCE training-set sanity Dice is || L30:computed only after the fixed-duration training is finished and cannot change || L31:the model. ### L48: || L49:VERSION = ""2026-09-05-Q1X-CM4D-v1-fix2"" || L50:BUILD = ""Q1X_CM4D_FINAL_ALL_SOURCE_SEGMENTATION_MODELS_LOCK_FIX2"" || L51: || L52:ROOT = Path(r""F:\MEDSEG_SAFETTA"") ### L56:CM3_DIR = ( || L57:OUT || L58:/ ""Q1X_CM3_source_oof_segmentation_training_and_prediction_lock_fix3_v1"" || L59:) || L60:CM3_LOCK = CM3_DIR / ""CM3_SOURCE_OOF_SEGMENTATION_PANEL_LOCK.json"""
PROMISE12,release/SafeTTA_clean_test_v102/method_core/mri/Q1X_CM5A_promise12_gt_free_prediction_tent1_safety_scoring_lock_fix1.py,97,"L12:- PROMISE12 image MHD headers; || L13:- PROMISE12 image RAW payloads; || L14:- frozen SOURCE segmentation models; || L15:- frozen SOURCE safety estimator; || L16:- frozen SOURCE operating point; ### L13:- PROMISE12 image RAW payloads; || L14:- frozen SOURCE segmentation models; || L15:- frozen SOURCE safety estimator; || L16:- frozen SOURCE operating point; || L17:- TENT1; ### L14:- frozen SOURCE segmentation models; || L15:- frozen SOURCE safety estimator; || L16:- frozen SOURCE operating point; || L17:- TENT1; || L18:- frozen DINOv2 representation. ### L31:Full-mode outputs: || L32:1) image-only target preprocessing cache (all 50 patients / all 1377 slices); || L33:2) frozen SOURCE predictions for three final all-SOURCE segmenters; || L34:3) episodic one-slice A1_TENT_1STEP predictions; || L35:4) prediction-conditioned DINOv2+M2 target representations; ### L34:3) episodic one-slice A1_TENT_1STEP predictions; || L35:4) prediction-conditioned DINOv2+M2 target representations; || L36:5) frozen final SOURCE safety scores; || L37:6) decisions under the frozen SOURCE deployment threshold. || L38: ### L35:4) prediction-conditioned DINOv2+M2 target representations; || L36:5) frozen final SOURCE safety scores; || L37:6) decisions under the frozen SOURCE deployment threshold. || L38: || L39:No target operating-point transport is performed here. CM5B uses the locked ### L91:CM4C_LOCK = ( || L92:OUT || L93:/ ""Q1X_CM4C_final_source_safety_estimator_and_threshold_lock_fix2_v1"" || L94:/ ""CM4C_FINAL_SOURCE_SAFETY_ESTIMATOR_LOCK.json"" || L95:) ### L92:OUT || L93:/ ""Q1X_CM4C_final_source_safety_estimator_and_threshold_lock_fix2_v1"" || L94:/ ""CM4C_FINAL_SOURCE_SAFETY_ESTIMATOR_LOCK.json"" || L95:) || L96:EXPECTED_CM4C_LOCK_SHA = ("
PROMISE12,release/SafeTTA_clean_test_v102/method_core/mri/Q1X_CM5B_unlabeled_support_aware_operating_point_transport_lock_fix2.py,135,"L16:conditional stability in the frozen safety representation z: || L17: || L18:P_target(HARM | z, action) ~= P_source(HARM | z, action) || L19: || L20:Unlabeled target data cannot identify arbitrary conditional shift. Therefore ### L19: || L20:Unlabeled target data cannot identify arbitrary conditional shift. Therefore || L21:CM5B explicitly audits overlap/support and abstains if the weighted SOURCE HARM || L22:support is inadequate. || L23: ### L24:Primary transport || L25:----------------- || L26:1) Transform SOURCE and target raw CondDINO+M2 features through the already || L27:frozen final SOURCE safety preprocessing into z = PCA64+M2 standardized space. || L28:2) Estimate p_target(z)/p_source(z) with patient-cross-fitted logistic domain ### L25:----------------- || L26:1) Transform SOURCE and target raw CondDINO+M2 features through the already || L27:frozen final SOURCE safety preprocessing into z = PCA64+M2 standardized space. || L28:2) Estimate p_target(z)/p_source(z) with patient-cross-fitted logistic domain || L29:classifiers, separately for each model family. ### L26:1) Transform SOURCE and target raw CondDINO+M2 features through the already || L27:frozen final SOURCE safety preprocessing into z = PCA64+M2 standardized space. || L28:2) Estimate p_target(z)/p_source(z) with patient-cross-fitted logistic domain || L29:classifiers, separately for each model family. || L30:3) Stabilize source density-ratio weights by mean normalization within family ### L28:2) Estimate p_target(z)/p_source(z) with patient-cross-fitted logistic domain || L29:classifiers, separately for each model family. || L30:3) Stabilize source density-ratio weights by mean normalization within family || L31:and a preregistered maximum normalized weight of 10. || L32:4) On patient-grouped cross-fitted SOURCE safety scores (score_Final), use ### L30:3) Stabilize source density-ratio weights by mean normalization within family || L31:and a preregistered maximum normalized weight of 10. || L32:4) On patient-grouped cross-fitted SOURCE safety scores (score_Final), use || L33:source HARM labels + density-ratio weights to estimate target-weighted HARM || L34:recall. ### L31:and a preregistered maximum normalized weight of 10. || L32:4) On patient-grouped cross-fitted SOURCE safety scores (score_Final), use || L33:source HARM labels + density-ratio weights to estimate target-weighted HARM || L34:recall. || L35:5) Use a patient-cluster bootstrap to choose a conservative OOF-space threshold:"
PROMISE12,release/SafeTTA_clean_test_v102/method_core/mri/Q1X_CM6_promise12_gt_reveal_locked_policy_evaluation_fix1.py,37,"L10: || L11:It evaluates only policies that were already locked before GT: || L12:1) fixed SOURCE deployment threshold; || L13:2) naive unlabeled target-quantile baseline; || L14:3) support-aware transport -- here prospectively locked as ABSTAIN; ### L22: || L23:HARM remains exactly: || L24:DeltaDice = TENT1 slice Dice - SOURCE slice Dice || L25:HARM iff DeltaDice <= -0.02 || L26: ### L632:""beneficial"", || L633:""delta_dice"", || L634:""source_dice"", || L635:""tent1_dice"", || L636:} ### L645:for family in FAMILIES: || L646:side = pred_sidecars[family] || L647:src_path = Path(side[""source_masks""]) || L648:tent_path = Path(side[""tent1_masks""]) || L649: ### L648:tent_path = Path(side[""tent1_masks""]) || L649: || L650:if sha256_file(src_path) != side[""source_masks_sha256""]: || L651:raise RuntimeError( || L652:f""{family} SOURCE target-mask SHA mismatch."" ### L650:if sha256_file(src_path) != side[""source_masks_sha256""]: || L651:raise RuntimeError( || L652:f""{family} SOURCE target-mask SHA mismatch."" || L653:) || L654:if sha256_file(tent_path) != side[""tent1_masks_sha256""]: ### L662:if src.shape != (N_SLICES, PACKED_BYTES): || L663:raise RuntimeError( || L664:f""{family} SOURCE packed-mask shape changed."" || L665:) || L666:if tent.shape != (N_SLICES, PACKED_BYTES): ### L670: || L671:masks[family] = { || L672:""source"": src, || L673:""tent"": tent, || L674:}"
PROMISE12,release/SafeTTA_clean_test_v102/method_core/mri/Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2.py,132,"L34:Baselines || L35:--------- || L36:1) SOURCE_ENTROPY || L37:Mean pixelwise Bernoulli entropy from frozen SOURCE eval logits. || L38: ### L35:--------- || L36:1) SOURCE_ENTROPY || L37:Mean pixelwise Bernoulli entropy from frozen SOURCE eval logits. || L38: || L39:2) SOURCE_LOW_CONFIDENCE ### L37:Mean pixelwise Bernoulli entropy from frozen SOURCE eval logits. || L38: || L39:2) SOURCE_LOW_CONFIDENCE || L40:Mean [1 - max(p,1-p)] from frozen SOURCE eval logits. || L41: ### L38: || L39:2) SOURCE_LOW_CONFIDENCE || L40:Mean [1 - max(p,1-p)] from frozen SOURCE eval logits. || L41: || L42:3) M2 ### L41: || L42:3) M2 || L43:source_fg_fraction + source_boundary_density. || L44:SOURCE-only median imputer + StandardScaler + balanced LR. || L45: ### L42:3) M2 || L43:source_fg_fraction + source_boundary_density. || L44:SOURCE-only median imputer + StandardScaler + balanced LR. || L45: || L46:4) DINO_CLS ### L46:4) DINO_CLS || L47:frozen DINOv2-base [CLS] 768. || L48:SOURCE-only median imputer + randomized whiten PCA64 + || L49:StandardScaler + balanced LR. || L50: ### L51:5) CondDINO || L52:frozen prediction-conditioned FG768+BG768. || L53:SOURCE-only median imputer + randomized whiten PCA64 + || L54:StandardScaler + balanced LR. || L55:"
PROMISE12,release/SafeTTA_clean_test_v102/method_core/mri/Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1.py,23,"L20:Primary comparisons || L21:------------------- || L22:Frozen SafeTTA fixed-SOURCE gate || L23:vs || L24:Random adaptation at exactly the same number of adapted slices PER FAMILY. ### L25: || L26:Metrics: || L27:- prevented HARM fraction (= HARM recall of retain-SOURCE gate); || L28:- mean patient-level 3D deployed Dice; || L29:- mean slice deployed Dice. ### L170:""risk_score"", || L171:""harmful"", || L172:""source_dice"", || L173:""tent1_dice"", || L174:""source_tp"", ### L172:""source_dice"", || L173:""tent1_dice"", || L174:""source_tp"", || L175:""source_fp"", || L176:""source_fn"", ### L173:""tent1_dice"", || L174:""source_tp"", || L175:""source_fp"", || L176:""source_fn"", || L177:""tent_tp"", ### L174:""source_tp"", || L175:""source_fp"", || L176:""source_fn"", || L177:""tent_tp"", || L178:""tent_fp"", ### L225:adapt = np.asarray(adapt_mask, dtype=bool) || L226: || L227:source_tp = df[""source_tp""].to_numpy(dtype=np.float64) || L228:source_fp = df[""source_fp""].to_numpy(dtype=np.float64) || L229:source_fn = df[""source_fn""].to_numpy(dtype=np.float64) ### L226: || L227:source_tp = df[""source_tp""].to_numpy(dtype=np.float64) || L228:source_fp = df[""source_fp""].to_numpy(dtype=np.float64) || L229:source_fn = df[""source_fn""].to_numpy(dtype=np.float64) || L230:"
