path,datasets,signal_hit_count,examples
release/SafeTTA_clean_test_v102/experiments/source_training/S05_B_train_deeplabv3_resnet50_source_only_frozen_seeds_v1_fix2.py,,120,"L3: || L4:r"""""" || L5:S05-B: Train second-backbone DeepLabV3-ResNet50 source-only models. || L6: || L7:Safety: ### L6: || L7:Safety: || L8:- opens source_train/source_val only; || L9:- never opens seen_sanity/unseen_locked; || L10:- checkpoint selection uses source_val mean Dice only; ### L8:- opens source_train/source_val only; || L9:- never opens seen_sanity/unseen_locked; || L10:- checkpoint selection uses source_val mean Dice only; || L11:- three seeds are frozen in advance. || L12: ### L76: || L77:EXPECTED_ROLE_COUNTS = { || L78:""source_train"": 1305, || L79:""source_val"": 145, || L80:""seen_sanity"": 162, ### L77:EXPECTED_ROLE_COUNTS = { || L78:""source_train"": 1305, || L79:""source_val"": 145, || L80:""seen_sanity"": 162, || L81:""unseen_locked"": 636, ### L175: || L176: || L177:def resolve_source_rows(rows: List[dict], role: str) -> List[dict]: || L178:if role not in {""source_train"", ""source_val""}: || L179:raise RuntimeError( ### L176: || L177:def resolve_source_rows(rows: List[dict], role: str) -> List[dict]: || L178:if role not in {""source_train"", ""source_val""}: || L179:raise RuntimeError( || L180:f""Safety stop: S05-B may only open source_train/source_val; got {role}"" ### L178:if role not in {""source_train"", ""source_val""}: || L179:raise RuntimeError( || L180:f""Safety stop: S05-B may only open source_train/source_val; got {role}"" || L181:) || L182:selected = [r for r in rows if r[""s01_role""] == role]"
release/SafeTTA_clean_test_v102/experiments/sunseg/Q1_R14B4B_sunseg_selected_rgb_contamination_audit_fix3.py,SUNSEG,22,"L96: || L97:R14B3_DIR = ( || L98:ROOT / ""outputs"" || L99:/ ""Q1_R14B3_sunseg_unseen_case_balanced_candidate_lock_fix1_v1"" || L100:) ### L109: || L110:R14B4B3_LOCK = ( || L111:ROOT / ""outputs"" || L112:/ ""Q1_R14B4B3_neopolyp_exact_historical_hash_recipe_verification_fix1_v1"" || L113:/ ""R14B4B3_NEOPOLYP_HISTORICAL_HASH_RECIPE_LOCK.json"" ### L120: || L121:NEO_MANIFEST = ( || L122:ROOT / ""outputs"" || L123:/ ""Q1_R05D1_neopolyp_acquisition_pairing_duplicate_qc_v1_fix2"" || L124:/ ""frozen_confirmatory_manifest.csv"" ### L126: || L127:POLYPGEN_MANIFEST = ( || L128:ROOT / ""outputs"" || L129:/ ""Q1_R10L1B_polypgen_unique_static_manifest_lock_fix3_v1"" || L130:/ ""R10L1B_POLYPGEN_UNIQUE_STATIC_MANIFEST.csv"" ### L132: || L133:OUT = ( || L134:ROOT / ""outputs"" || L135:/ ""Q1_R14B4B_sunseg_selected_rgb_contamination_audit_fix3_v1"" || L136:) ### L641:""physical_case_id"": src[""physical_case_id""], || L642:""clip_id"": src[""clip_id""], || L643:""source_split_label"": src[""source_split_label""], || L644:""frame_member"": name, || L645:""file_sha256"": sha256_bytes(blob), ### L915:""physical_case_id"": s[""physical_case_id""], || L916:""clip_id"": s[""clip_id""], || L917:""source_split_label"": s[""source_split_label""], || L918:""frame_member"": s[""frame_member""], || L919:""width"": s[""width""], ### L957:) || L958:ap.add_argument(""--s01-root"", type=Path, default=None) || L959:ap.add_argument(""--output-dir"", type=Path, default=OUT) || L960: || L961:args = ap.parse_args()"
release/SafeTTA_clean_test_v102/experiments/sunseg/Q1_R14C0_sunseg_preGT_prediction_runtime_lineage_preflight_fix4.py,SUNSEG,53,"L13:49-case cohort; || L14:- the final manifest SHA is unchanged from R14B3 (no exclusions); || L15:- the historical SOURCE/TENT1 prediction script is present; || L16:- the historical PL_CONF90 prediction script is present; || L17:- both scripts contain the expected frozen adaptation semantics; ### L16:- the historical PL_CONF90 prediction script is present; || L17:- both scripts contain the expected frozen adaptation semantics; || L18:- exactly 9 source-only checkpoints are discoverable under the known project || L19:output root using family/seed/name constraints; || L20:- checkpoint SHA256 values are printed and frozen for the next prediction stage. ### L17:- both scripts contain the expected frozen adaptation semantics; || L18:- exactly 9 source-only checkpoints are discoverable under the known project || L19:output root using family/seed/name constraints; || L20:- checkpoint SHA256 values are printed and frozen for the next prediction stage. || L21: ### L18:- exactly 9 source-only checkpoints are discoverable under the known project || L19:output root using family/seed/name constraints; || L20:- checkpoint SHA256 values are printed and frozen for the next prediction stage. || L21: || L22:This stage performs NO: ### L29:- target tuning. || L30: || L31:It exists to prevent guessing model/checkpoint/runtime lineage in R14C1. || L32:"""""" || L33: ### L44:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L45:CODE = ROOT / ""code"" || L46:OUTPUTS = ROOT / ""outputs"" || L47: || L48:FINAL_MANIFEST = ( ### L47: || L48:FINAL_MANIFEST = ( || L49:OUTPUTS || L50:/ ""Q1_R14B4B_sunseg_selected_rgb_contamination_audit_fix3_v1"" || L51:/ ""R14B4B_FIX3_FINAL_CONFIRMATORY_MANIFEST.csv"" ### L53: || L54:FINAL_LOCK = ( || L55:OUTPUTS || L56:/ ""Q1_R14B4B_sunseg_selected_rgb_contamination_audit_fix3_v1"" || L57:/ ""R14B4B_FIX3_SUNSEG_CONTAMINATION_AUDIT_LOCK.json"""
release/SafeTTA_clean_test_v102/experiments/sunseg/Q1_R14C1A_sunseg_prediction_lineage_canonicalization_fix1.py,SUNSEG,74,"L17:- 9 model states || L18:- 8,820 model-frame rows || L19:- SOURCE/TENT1/PL predictions locked before GT reveal || L20:- no GT/Dice/HARM/safety-score access || L21: ### L20:- no GT/Dice/HARM/safety-score access || L21: || L22:However, the successful lock path is the Fix2 output directory. Fix2 migrated || L23:the first six completed Fix1 states by copying their state CSV/lock files. || L24:Those migrated CSV rows can retain artifact-relative-path metadata originating ### L33:5. rebuilds the global 8,820-row prediction manifest; || L34:6. verifies every non-path scientific/data field is unchanged from Fix2; || L35:7. writes a clean canonical Fix3-style R14C1 output lock. || L36: || L37:Forbidden ### L62: || L63:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L64:OUT = ROOT / ""outputs"" || L65: || L66:SOURCE_DIR = ( ### L64:OUT = ROOT / ""outputs"" || L65: || L66:SOURCE_DIR = ( || L67:OUT || L68:/ ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1"" ### L66:SOURCE_DIR = ( || L67:OUT || L68:/ ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1"" || L69:) || L70:DEST_DIR = ( ### L70:DEST_DIR = ( || L71:OUT || L72:/ ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1"" || L73:) || L74: ### L73:) || L74: || L75:SOURCE_TOP_LOCK = ( || L76:SOURCE_DIR || L77:/ ""R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json"""
release/SafeTTA_clean_test_v102/experiments/sunseg/Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2.py,SUNSEG,141,"L3: || L4:"""""" || L5:Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2.py || L6: || L7:Prospective SUN-SEG confirmatory prediction lock BEFORE any GT reveal. ### L10:- 980 RGB frames || L11:- 49 physical caseNN clusters || L12:- 9 frozen source-only model states || L13:- 8,820 model-frame rows || L14: ### L14: || L15:Actions: || L16:- SOURCE || L17:- A1_TENT_1STEP || L18:- A4_PL_CONF90_1STEP ### L19: || L20:Implementation lineage: || L21:- SOURCE + TENT1 execution reuses the authoritative historical R05D3 functions. || L22:- PL execution reuses the authoritative historical R13B Fix2 functions. || L23:- R05D3/R13B case-count globals are changed ONLY from NeoPolyp 1000 to the ### L23:- R05D3/R13B case-count globals are changed ONLY from NeoPolyp 1000 to the || L24:already frozen SUN cohort size 980. Action/model semantics are unchanged. || L25:- R13B receives the SUN SOURCE packed masks produced by R05D3 and enforces its || L26:own exact SOURCE parity before PL adaptation. || L27: ### L24:already frozen SUN cohort size 980. Action/model semantics are unchanged. || L25:- R13B receives the SUN SOURCE packed masks produced by R05D3 and enforces its || L26:own exact SOURCE parity before PL adaptation. || L27: || L28:Strict pre-GT boundary: ### L36:- reads only the 980 frozen `frame_member` entries from the official SUN TAR; || L37:- uses one sequential `r|gz` pass; || L38:- writes a local RGB-only cache under this output directory; || L39:- verifies every extracted encoded-file SHA256 against the R14B4B Fix3 RGB || L40:hash table before any model inference. ### L42:Resume: || L43:- completed states are reused only after SHA/cardinality/lineage validation; || L44:- incomplete temporary files are never treated as completed state outputs. || L45:"""""" || L46:"
release/SafeTTA_clean_test_v102/experiments/sunseg/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1.py,SUNSEG,74,"L16:Per SUN model-frame row: || L17:1) RGB -> frozen facebook/dinov2-base, direct bicubic 224x224; || L18:2) read PRE-ADAPTATION SOURCE mask only; || L19:3) SOURCE 352x352 -> exact 22x22 block occupancy -> 16x16; || L20:4) foreground-weighted patch mean 768-D; ### L17:1) RGB -> frozen facebook/dinov2-base, direct bicubic 224x224; || L18:2) read PRE-ADAPTATION SOURCE mask only; || L19:3) SOURCE 352x352 -> exact 22x22 block occupancy -> 16x16; || L20:4) foreground-weighted patch mean 768-D; || L21:5) background-weighted patch mean 768-D; ### L41:- Dice/DeltaDice/HARM/BENEFIT computation || L42: || L43:All output score artifacts are locked before GT reveal. || L44:"""""" || L45: ### L66:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L67:CODE = ROOT / ""code"" || L68:OUT = ROOT / ""outputs"" || L69: || L70:# --------------------------------------------------------------------- ### L73:R14C1_DIR = ( || L74:OUT || L75:/ ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1"" || L76:) || L77:R14C1_LOCK = ( ### L77:R14C1_LOCK = ( || L78:R14C1_DIR || L79:/ ""R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json"" || L80:) || L81:R14C1_GLOBAL = ( ### L91:) || L92:EXPECTED_R14C1_DECISION = ( || L93:""SUNSEG_SOURCE_TENT1_PL_PREDICTIONS_LOCKED_BEFORE_GT_REVEAL"" || L94:) || L95:EXPECTED_R14C1_CANONICAL_DECISION = ( ### L94:) || L95:EXPECTED_R14C1_CANONICAL_DECISION = ( || L96:""SUNSEG_SOURCE_TENT1_PL_PREDICTIONS_CANONICALIZED_BEFORE_GT_REVEAL"" || L97:) || L98:EXPECTED_FINAL_MANIFEST_SHA = ("
release/SafeTTA_clean_test_v102/experiments/sunseg/Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1.py,SUNSEG,54,"L6: || L7:FIRST SUN-SEG GT pixel reveal after: || L8:- R14C1 SOURCE/TENT1/PL prediction lock; || L9:- R14C2B frozen pre-GT safety-score lock; || L10:- R14C3A outcome-semantics lineage preflight. ### L12:Primary scientific question || L13:--------------------------- || L14:Does the already-frozen SOURCE-conditioned safety score rank actual adaptation || L15:harm under BOTH: || L16:A1_TENT_1STEP ### L19: || L20:Frozen outcome rule (historical R05D4/R13C/R10L3C): || L21:delta_dice = adapted_dice - source_dice || L22:HARM     if delta_dice <= -0.02 || L23:BENEFIT  if delta_dice >= +0.02 ### L68:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L69:CODE = ROOT / ""code"" || L70:OUT = ROOT / ""outputs"" || L71: || L72:SUN_TAR = ( ### L82:R14C1_DIR = ( || L83:OUT || L84:/ ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1"" || L85:) || L86:R14C1_LOCK = ( ### L86:R14C1_LOCK = ( || L87:R14C1_DIR || L88:/ ""R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json"" || L89:) || L90:R14C1_GLOBAL = ( ### L185:SUN_BOOTSTRAP_BASE_SEED = 20260903 || L186: || L187:OUTPUT_DIR = ( || L188:OUT || L189:/ ""Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1"" ### L440:raise RuntimeError(""R05D4 zero-one Dice changed."") || L441: || L442:print(""delta = adapted_dice - source_dice"") || L443:print(""HARM: delta <= -0.02"") || L444:print(""BENEFIT: delta >= +0.02"")"
release/SafeTTA_clean_test_v102/experiments/tta_actions/Q1X_CM4A_source_oof_tent1_outcome_asset_lock_fix4.py,Prostate158,136,"L3: || L4:"""""" || L5:Q1X_CM4A_source_oof_tent1_outcome_asset_lock_fix4.py || L6: || L7:SafeTTA Q1 enhancement — CM4A. ### L10:------- || L11:Use the frozen CM3 patient-separated OOF prostate segmentation models to || L12:construct the SOURCE-only counterfactual outcome asset: || L13: || L14:SOURCE vs A1_TENT_1STEP ### L12:construct the SOURCE-only counterfactual outcome asset: || L13: || L14:SOURCE vs A1_TENT_1STEP || L15: || L16:for every Prostate158 axial slice and every frozen model family. ### L17: || L18:This stage: || L19:- uses SOURCE GT (allowed); || L20:- uses the frozen CM3 OOF mask as the SOURCE baseline; || L21:- requires the CM4A Fix3 exact batch-8 replay audit to have PASSed with ### L18:This stage: || L19:- uses SOURCE GT (allowed); || L20:- uses the frozen CM3 OOF mask as the SOURCE baseline; || L21:- requires the CM4A Fix3 exact batch-8 replay audit to have PASSed with || L22:zero binary mismatches across all 15 family/fold combinations; ### L35:- episodic reset = YES || L36:- normalization-affine parameters only || L37:- source prediction from untouched checkpoint in eval mode || L38: || L39:Architecture-compatible normalization: ### L40:- UNet: BatchNorm2d affine || L41:- DeepLabV3-R50: ordinary BatchNorm2d affine; ASPP pooled singleton-unsafe || L42:BN stays eval with source running statistics; Dropout stays eval || L43:- SegFormer-B0: LayerNorm + compatible BatchNorm2d affine; Dropout stays eval || L44: ### L69: || L70:VERSION = ""2026-09-05-Q1X-CM4A-v1-fix4"" || L71:BUILD = ""Q1X_CM4A_SOURCE_OOF_TENT1_OUTCOME_ASSET_LOCK_FIX4"" || L72: || L73:ROOT = Path(r""F:\MEDSEG_SAFETTA"")"
release/SafeTTA_clean_test_v102/experiments/tta_actions/Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2.py,NeoPolyp,96,"L10:Critical correction relative to R13B Fix1: || L11:- restore trainable adaptation parameters AND all mutable model buffers || L12:before every SOURCE teacher forward; || L13:- restore both again before the adaptation forward; || L14:- restore both after the final same-case post-update prediction. ### L25:- target-outcome-based selection: NO || L26: || L27:R13B Fix1 partial outputs MUST NOT be reused. || L28:"""""" || L29: ### L48: || L49:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L50:CODE, OUT = ROOT/""code"", ROOT/""outputs"" || L51: || L52:R13A_SCRIPT = CODE/""Q1_R13A_confident_pseudolabel_three_family_feasibility_fix2.py"" ### L62:) || L63: || L64:R05D3_SCRIPT = CODE/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L65:EXPECTED_R05D3_SHA = ""df22d6f3054257743d1f12d9e757323ea9f4a052b7642eb4ab610da46ff21251"" || L66:R05D3_OUT = OUT/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1"" ### L64:R05D3_SCRIPT = CODE/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1.py"" || L65:EXPECTED_R05D3_SHA = ""df22d6f3054257743d1f12d9e757323ea9f4a052b7642eb4ab610da46ff21251"" || L66:R05D3_OUT = OUT/""Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1"" || L67: || L68:R12D_LOCK = ( ### L72:EXPECTED_R12D_SHA = ""2fd7ce015a7598490470ff29d3c2dd1a085a578af2ed73d34bee0bc9ca7eb04f"" || L73: || L74:OUTPUT_DIR = OUT/""Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1"" || L75: || L76:ACTION = ""A4_PL_CONF90_1STEP"" ### L81:STATE_FIELDS = [ || L82:""row_index"",""sample_id"",""image_path"",""image_raw_sha256"", || L83:""model_family"",""model_state_id"",""training_seed"",""checkpoint_sha256"", || L84:""source_foreground_pixels"",""pl_foreground_pixels"", || L85:""source_pl_changed_pixels"",""confident_pixels"",""total_pixels"", ### L82:""row_index"",""sample_id"",""image_path"",""image_raw_sha256"", || L83:""model_family"",""model_state_id"",""training_seed"",""checkpoint_sha256"", || L84:""source_foreground_pixels"",""pl_foreground_pixels"", || L85:""source_pl_changed_pixels"",""confident_pixels"",""total_pixels"", || L86:""confident_fraction"",""pl_loss"",""parameter_max_abs_delta"","
release/SafeTTA_clean_test_v102/experiments/tta_actions/Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2.py,SUNSEG,141,"L3: || L4:"""""" || L5:Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2.py || L6: || L7:Prospective SUN-SEG confirmatory prediction lock BEFORE any GT reveal. ### L10:- 980 RGB frames || L11:- 49 physical caseNN clusters || L12:- 9 frozen source-only model states || L13:- 8,820 model-frame rows || L14: ### L14: || L15:Actions: || L16:- SOURCE || L17:- A1_TENT_1STEP || L18:- A4_PL_CONF90_1STEP ### L19: || L20:Implementation lineage: || L21:- SOURCE + TENT1 execution reuses the authoritative historical R05D3 functions. || L22:- PL execution reuses the authoritative historical R13B Fix2 functions. || L23:- R05D3/R13B case-count globals are changed ONLY from NeoPolyp 1000 to the ### L23:- R05D3/R13B case-count globals are changed ONLY from NeoPolyp 1000 to the || L24:already frozen SUN cohort size 980. Action/model semantics are unchanged. || L25:- R13B receives the SUN SOURCE packed masks produced by R05D3 and enforces its || L26:own exact SOURCE parity before PL adaptation. || L27: ### L24:already frozen SUN cohort size 980. Action/model semantics are unchanged. || L25:- R13B receives the SUN SOURCE packed masks produced by R05D3 and enforces its || L26:own exact SOURCE parity before PL adaptation. || L27: || L28:Strict pre-GT boundary: ### L36:- reads only the 980 frozen `frame_member` entries from the official SUN TAR; || L37:- uses one sequential `r|gz` pass; || L38:- writes a local RGB-only cache under this output directory; || L39:- verifies every extracted encoded-file SHA256 against the R14B4B Fix3 RGB || L40:hash table before any model inference. ### L42:Resume: || L43:- completed states are reused only after SHA/cardinality/lineage validation; || L44:- incomplete temporary files are never treated as completed state outputs. || L45:"""""" || L46:"
release/SafeTTA_clean_test_v102/method_core/mri/Q1X_CM4B_mri_source_prediction_conditioned_safety_grouped_oof_fix1.py,Prostate158,82,"L3: || L4:"""""" || L5:Q1X_CM4B_mri_source_prediction_conditioned_safety_grouped_oof_fix1.py || L6: || L7:SafeTTA Q1 enhancement — CM4B. ### L9:Purpose || L10:------- || L11:Confirm on the new prostate-MRI SOURCE task whether the frozen || L12:prediction-conditioned semantic safety representation can rank TENT1 HARM || L13:before adaptation. ### L13:before adaptation. || L14: || L15:This stage is SOURCE only: || L16:- Prostate158 images + frozen CM3 SOURCE OOF masks; || L17:- CM4A SOURCE TENT1 outcome labels; ### L14: || L15:This stage is SOURCE only: || L16:- Prostate158 images + frozen CM3 SOURCE OOF masks; || L17:- CM4A SOURCE TENT1 outcome labels; || L18:- frozen DINOv2-base image encoder; ### L15:This stage is SOURCE only: || L16:- Prostate158 images + frozen CM3 SOURCE OOF masks; || L17:- CM4A SOURCE TENT1 outcome labels; || L18:- frozen DINOv2-base image encoder; || L19:- patient-grouped 5-fold OOF safety evaluation. ### L22:No target calibration. || L23:No operating-point threshold selection. || L24:No final all-source safety head fitting. || L25: || L26:Primary representation ### L28:Frozen cross-task framework: || L29:DINOv2-base patch tokens (224x224, 16x16 patches) || L30:+ SOURCE-prediction conditioning: || L31:352x352 SOURCE mask -> 16x16 occupancy using exact 22x22 blocks || L32:foreground weighted token mean (768) ### L29:DINOv2-base patch tokens (224x224, 16x16 patches) || L30:+ SOURCE-prediction conditioning: || L31:352x352 SOURCE mask -> 16x16 occupancy using exact 22x22 blocks || L32:foreground weighted token mean (768) || L33:background weighted token mean (768)"
release/SafeTTA_clean_test_v102/method_core/mri/Q1X_CM4C_final_source_safety_estimator_and_threshold_lock_fix2.py,Prostate158,87,"L3: || L4:"""""" || L5:Q1X_CM4C_final_source_safety_estimator_and_threshold_lock_fix1.py || L6: || L7:SafeTTA Q1 enhancement — CM4C. ### L9:Purpose || L10:------- || L11:Freeze the final MRI SOURCE safety estimator and the SOURCE operating point || L12:before any PROMISE12 safety inference/evaluation. || L13: ### L12:before any PROMISE12 safety inference/evaluation. || L13: || L14:Inputs are SOURCE only: || L15:- CM4B prediction-conditioned DINO+M2 feature asset; || L16:- CM4B patient-grouped OOF Final scores; ### L15:- CM4B prediction-conditioned DINO+M2 feature asset; || L16:- CM4B patient-grouped OOF Final scores; || L17:- CM4A SOURCE TENT1 HARM labels. || L18: || L19:This stage: ### L18: || L19:This stage: || L20:1) derives the frozen SOURCE operating point from cross-fitted OOF Final scores; || L21:2) fits the final all-SOURCE prediction-conditioned safety estimator; || L22:3) serializes all source-only preprocessing/classifier components; ### L19:This stage: || L20:1) derives the frozen SOURCE operating point from cross-fitted OOF Final scores; || L21:2) fits the final all-SOURCE prediction-conditioned safety estimator; || L22:3) serializes all source-only preprocessing/classifier components; || L23:4) locks the DINOv2 identity and score semantics for future target scoring. ### L20:1) derives the frozen SOURCE operating point from cross-fitted OOF Final scores; || L21:2) fits the final all-SOURCE prediction-conditioned safety estimator; || L22:3) serializes all source-only preprocessing/classifier components; || L23:4) locks the DINOv2 identity and score semantics for future target scoring. || L24: ### L41: || L42:VERSION = ""2026-09-05-Q1X-CM4C-v1-fix2"" || L43:BUILD = ""Q1X_CM4C_FINAL_SOURCE_SAFETY_ESTIMATOR_AND_THRESHOLD_LOCK_FIX2"" || L44: || L45:ROOT = Path(r""F:\MEDSEG_SAFETTA"")"
